State,Country,MethAcq,Drug, Potency , Nt Wt ,Seize Year,Seize Month, Post Price 
FL,,S,COCAINE, 79 , 0 ,2007,7, -   
FL,,S,COCAINE, 85 , 1 ,2007,7, -   
FL,,S,COCAINE, 78 , 1 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
FL,,S,COCAINE, -   , 0 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 57 , 1 ,2007,7, -   
FL,,S,COCAINE, -   , 0 ,2007,7, -   
LA,,S,COCAINE, 37 , 13 ,2007,7, -   
LA,,S,COCAINE HYDROCHLORIDE, 69 , 7 ,2007,7, -   
NM,,S,COCAINE HYDROCHLORIDE, 36 , 997 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 81 ," 3,958 ",2007,7, -   
NY,,S,COCAINE, 86 , 0 ,2007,7, -   
NY,,S,COCAINE, 85 , 0 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 61 , 0 ,2007,7, -   
OH,,S,COCAINE, 23 , 20 ,2007,7, -   
AL,,S,COCAINE HYDROCHLORIDE, 55 , 995 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 72 ," 19,930 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 83 ," 17,980 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 86 ," 26,860 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 88 ," 22,430 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 80 ," 13,940 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 48 ," 3,874 ",2007,7, -   
DC,,S,COCAINE, 64 , 0 ,2007,7, -   
DC,,S,COCAINE, -   , 0 ,2007,7, -   
DC,,S,COCAINE, 67 , 0 ,2007,7, -   
DC,,S,COCAINE, 74 , 3 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE, 60 , 0 ,2007,7, -   
DC,,S,COCAINE, 65 , 1 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 84 ," 7,900 ",2007,7, -   
MO,,S,COCAINE, 75 , 9 ,2007,7, -   
MO,,S,COCAINE, 66 , 47 ,2007,7, -   
MO,,S,COCAINE, 53 , 12 ,2007,7, -   
NV,,S,COCAINE, -   , 0 ,2007,7, -   
NV,,S,COCAINE, -   , 0 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 89 ," 1,009 ",2007,7, -   
VA,,S,COCAINE HYDROCHLORIDE, 68 , 219 ,2007,7, -   
VA,,S,COCAINE HYDROCHLORIDE, 62 ," 2,418 ",2007,7, -   
VA,,S,COCAINE, -   , 0 ,2007,7, -   
WA,,S,COCAINE, 63 , 57 ,2007,7, -   
IL,,X,COCAINE HYDROCHLORIDE, 66 , 25 ,2007,7, -   
IL,,X,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
IL,,X,COCAINE HYDROCHLORIDE, 69 , 772 ,2007,7, -   
,PR,S,COCAINE HYDROCHLORIDE, 69 ," 9,987 ",2007,7, -   
AZ,,S,COCAINE HYDROCHLORIDE, 87 ," 15,760 ",2007,7, -   
DC,,S,COCAINE, 59 , 1 ,2007,7, -   
DC,,S,COCAINE, 77 , 1 ,2007,7, -   
DC,,S,COCAINE, 56 , 2 ,2007,7, -   
DC,,S,COCAINE, 46 , 1 ,2007,7, -   
DC,,S,COCAINE, 62 , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE, 83 , 3 ,2007,7, -   
IL,,S,COCAINE, 83 , 1 ,2007,7, -   
TN,,S,COCAINE, 28 , 1 ,2007,7, -   
TN,,S,COCAINE HYDROCHLORIDE, 92 , 562 ,2007,7, -   
TN,,S,COCAINE HYDROCHLORIDE, 93 ," 1,989 ",2007,7, -   
TN,,S,COCAINE, 53 , 74 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 85 ," 19,090 ",2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 88 ," 7,068 ",2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 86 ," 4,998 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 82 ," 19,960 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 86 ," 19,400 ",2007,7, -   
DC,,S,COCAINE, 66 , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE, 47 , 5 ,2007,7, -   
DC,,S,COCAINE, 89 , 2 ,2007,7, -   
DC,,S,COCAINE, 88 , 0 ,2007,7, -   
DC,,S,COCAINE, 81 , 18 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 86 ," 4,005 ",2007,7, -   
VA,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
VA,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
NJ,,G,COCAINE HYDROCHLORIDE, 87 , 0 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 83 ," 19,020 ",2007,7, -   
CA,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE, 80 , 69 ,2007,7, -   
DC,,S,COCAINE HYDROCHLORIDE, 67 , 322 ,2007,7, -   
DC,,S,COCAINE HYDROCHLORIDE, 82 , 30 ,2007,7, -   
DC,,S,COCAINE, 60 , 0 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
IN,,S,COCAINE HYDROCHLORIDE, 85 , 126 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 83 ," 5,005 ",2007,7, -   
PA,,S,COCAINE HYDROCHLORIDE, 82 ," 24,850 ",2007,7, -   
PA,,S,COCAINE HYDROCHLORIDE, 88 , 139 ,2007,7, -   
PA,,S,COCAINE, 89 , 8 ,2007,7, -   
TN,,S,COCAINE HYDROCHLORIDE, 92 , 54 ,2007,7, -   
TN,,S,COCAINE, 68 , 36 ,2007,7, -   
TN,,S,COCAINE HYDROCHLORIDE, 55 , 26 ,2007,7, -   
TN,,S,COCAINE HYDROCHLORIDE, 84 , 6 ,2007,7, -   
UT,,S,COCAINE HYDROCHLORIDE, 88 , 2 ,2007,7, -   
VA,,S,COCAINE HYDROCHLORIDE, 92 ," 2,007 ",2007,7, -   
CA,,G,COCAINE HYDROCHLORIDE, 82 , 0 ,2007,7, -   
AL,,S,COCAINE HYDROCHLORIDE, 82 ," 11,740 ",2007,7, -   
DC,,S,COCAINE, 76 , 0 ,2007,7, -   
DC,,S,COCAINE, 67 , 1 ,2007,7, -   
DC,,S,COCAINE, 64 , 0 ,2007,7, -   
DC,,S,COCAINE, -   , 0 ,2007,7, -   
DC,,S,COCAINE, 84 , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE, 87 , 3 ,2007,7, -   
DC,,S,COCAINE, 32 , 1 ,2007,7, -   
DC,,S,COCAINE, 57 , 0 ,2007,7, -   
DC,,S,COCAINE, 55 , 3 ,2007,7, -   
DC,,S,COCAINE, 93 , 4 ,2007,7, -   
ME,,S,COCAINE, 70 , 55 ,2007,7, -   
NC,,S,COCAINE HYDROCHLORIDE, 43 , 992 ,2007,7, -   
NC,,S,COCAINE HYDROCHLORIDE, 29 , 5 ,2007,7, -   
NC,,S,COCAINE HYDROCHLORIDE, 31 , 1 ,2007,7, -   
NC,,S,COCAINE, 64 , 0 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 86 ," 144,900 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 89 ," 4,833 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 260 ," 2,214 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 273 , 732 ,2007,7, -   
OH,,S,"COCAINE, SALT UNDETERMINED", -   , 932 ,2007,7, -   
OH,,S,"COCAINE, SALT UNDETERMINED", -   , 3 ,2007,7, -   
PA,,S,COCAINE, 89 , 25 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 92 , 72 ,2007,7, -   
TX,,S,COCAINE, 86 , 0 ,2007,7, -   
TX,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,S,"COCAINE, SALT UNDETERMINED", -   , 151 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 85 , 20 ,2007,7, -   
VA,,S,COCAINE, 82 , 22 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
TX,,V,COCAINE, -   , 0 ,2007,7, -   
,PR,S,COCAINE, 71 , 4 ,2007,7, -   
,PR,S,COCAINE HYDROCHLORIDE, 21 , 2 ,2007,7, -   
,PR,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
,PR,S,COCAINE HYDROCHLORIDE, 30 , 4 ,2007,7, -   
MD,,G,COCAINE HYDROCHLORIDE, 60 , 0 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 87 , 504 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 85 , 993 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 86 , 995 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
CA,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
CT,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
CT,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE, 80 , 1 ,2007,7, -   
DC,,S,COCAINE, 55 , 1 ,2007,7, -   
DC,,S,COCAINE, 72 , 0 ,2007,7, -   
DC,,S,COCAINE, 78 , 8 ,2007,7, -   
DC,,S,COCAINE, 71 , 0 ,2007,7, -   
DC,,S,COCAINE, 81 , 0 ,2007,7, -   
DC,,S,COCAINE, -   , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE, 48 , 1 ,2007,7, -   
DC,,S,COCAINE, 44 , 0 ,2007,7, -   
DC,,S,COCAINE, 68 , 0 ,2007,7, -   
HI,,S,COCAINE HYDROCHLORIDE, 73 ," 1,005 ",2007,7, -   
IL,,S,COCAINE HYDROCHLORIDE, 36 ," 1,013 ",2007,7, -   
IL,,S,COCAINE, 41 , 772 ,2007,7, -   
IL,,S,COCAINE HYDROCHLORIDE, 82 , 861 ,2007,7, -   
IL,,S,COCAINE, 54 , 77 ,2007,7, -   
KY,,S,COCAINE HYDROCHLORIDE, 85 , 5 ,2007,7, -   
MO,,S,COCAINE, 54 , 40 ,2007,7, -   
MO,,S,COCAINE, 54 , 118 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 261 ," 1,474 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 44 , 1 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
OK,,S,COCAINE HYDROCHLORIDE, 55 , 6 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 74 , 1 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 81 , 4 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 82 , 1 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 84 ," 2,995 ",2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 41 ," 2,018 ",2007,7, -   
IL,,G,COCAINE HYDROCHLORIDE, 92 , 0 ,2007,7, -   
IL,,G,COCAINE HYDROCHLORIDE, 94 , 0 ,2007,7, -   
AK,,S,COCAINE, -   , 0 ,2007,7, -   
AZ,,S,COCAINE HYDROCHLORIDE, 80 ," 60,570 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 77 ," 9,022 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 83 ," 1,973 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 71 , 532 ,2007,7, -   
DC,,S,COCAINE, 66 , 4 ,2007,7, -   
DC,,S,COCAINE, 78 , 1 ,2007,7, -   
FL,,S,COCAINE, 52 , 8 ,2007,7, -   
MD,,S,COCAINE, 50 , 195 ,2007,7, -   
MD,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
MD,,S,COCAINE, 39 , 21 ,2007,7, -   
MD,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
MD,,S,COCAINE, 34 , 164 ,2007,7, -   
MD,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
MD,,S,COCAINE, 61 , 2 ,2007,7, -   
MD,,S,COCAINE, -   , 0 ,2007,7, -   
MD,,S,COCAINE HYDROCHLORIDE, 44 , 20 ,2007,7, -   
MD,,S,COCAINE, 70 , 0 ,2007,7, -   
NJ,,S,COCAINE HYDROCHLORIDE, 55 ," 1,116 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 87 ," 4,911 ",2007,7, -   
NY,,S,COCAINE, 84 , 24 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 96 ," 26,120 ",2007,7, -   
OH,,S,COCAINE HYDROCHLORIDE, 93 ," 1,000 ",2007,7, -   
OH,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
NM,,X,COCAINE HYDROCHLORIDE, 74 , 0 ,2007,7, -   
DC,,S,COCAINE, 35 , 1 ,2007,7, -   
DC,,S,COCAINE, 61 , 0 ,2007,7, -   
DC,,S,COCAINE, 37 , 17 ,2007,7, -   
DC,,S,COCAINE, 64 , 3 ,2007,7, -   
DC,,S,COCAINE, 74 , 0 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 85 ," 111,900 ",2007,7, -   
NH,,S,COCAINE, 87 , 5 ,2007,7, -   
NH,,S,COCAINE, 85 , 6 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 77 ," 4,972 ",2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
TX,,S,COCAINE, 49 , 9 ,2007,7, -   
VA,,S,COCAINE, 89 , 1 ,2007,7, -   
VA,,S,COCAINE, 71 , 4 ,2007,7, -   
MO,,X,COCAINE HYDROCHLORIDE, 38 , 14 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 85 ," 24,940 ",2007,7, -   
DC,,S,COCAINE, 61 , 0 ,2007,7, -   
DC,,S,COCAINE, 65 , 0 ,2007,7, -   
DC,,S,COCAINE, 70 , 1 ,2007,7, -   
DC,,S,COCAINE, 69 , 4 ,2007,7, -   
OH,,S,COCAINE HYDROCHLORIDE, 58 , 1 ,2007,7, -   
TN,,S,COCAINE, 70 , 0 ,2007,7, -   
TN,,S,COCAINE HYDROCHLORIDE, 5 , 5 ,2007,7, -   
TN,,S,"COCAINE, SALT UNDETERMINED", 2 , 2 ,2007,7, -   
TN,,S,COCAINE HYDROCHLORIDE, 90 ," 1,288 ",2007,7, -   
TN,,S,COCAINE, 82 , 21 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 1 ," 1,787 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 1 ," 2,100 ",2007,7, -   
DC,,S,COCAINE, 81 , 2 ,2007,7, -   
DC,,S,COCAINE, 49 , 1 ,2007,7, -   
DC,,S,COCAINE, 58 , 4 ,2007,7, -   
IN,,S,COCAINE HYDROCHLORIDE, 85 ," 26,130 ",2007,7, -   
MI,,S,COCAINE HYDROCHLORIDE, 91 , 125 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 541 ," 1,681 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 85 ," 1,989 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 79 ," 6,429 ",2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 95 ," 5,000 ",2007,7, -   
RI,,S,COCAINE HYDROCHLORIDE, 38 , 943 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 71 ," 99,140 ",2007,7, -   
UT,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
UT,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
,PM,S,COCAINE HYDROCHLORIDE, 88 ," 9,979 ",2007,7, -   
,PM,S,COCAINE HYDROCHLORIDE, 81 ," 9,996 ",2007,7, -   
IL,,G,COCAINE HYDROCHLORIDE, 90 , 1 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 71 ," 23,810 ",2007,7, -   
DC,,S,COCAINE, 66 , 2 ,2007,7, -   
DC,,S,COCAINE, 67 , 4 ,2007,7, -   
DC,,S,COCAINE, 88 , 7 ,2007,7, -   
DC,,S,COCAINE, 77 , 5 ,2007,7, -   
DC,,S,COCAINE, -   , 0 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 74 ," 4,885 ",2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 69 ," 8,194 ",2007,7, -   
HI,,S,COCAINE HYDROCHLORIDE, 87 ," 1,298 ",2007,7, -   
HI,,S,COCAINE HYDROCHLORIDE, 84 ," 1,669 ",2007,7, -   
IN,,S,COCAINE, 82 , 1 ,2007,7, -   
IN,,S,COCAINE, 79 , 1 ,2007,7, -   
NY,,S,"COCAINE, SALT UNDETERMINED", 24 , 4 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 37 ," 1,025 ",2007,7, -   
AK,,X,COCAINE HYDROCHLORIDE, 68 ," 3,001 ",2007,7, -   
MO,,X,COCAINE HYDROCHLORIDE, 41 , 6 ,2007,7, -   
PA,,X,COCAINE, 57 , 13 ,2007,7, -   
AK,,S,COCAINE HYDROCHLORIDE, 85 , 2 ,2007,7, -   
AZ,,S,COCAINE HYDROCHLORIDE, 91 ," 14,630 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 84 ," 14,100 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 87 ," 29,080 ",2007,7, -   
DC,,S,COCAINE, 52 , 1 ,2007,7, -   
DC,,S,COCAINE, 52 , 1 ,2007,7, -   
DC,,S,COCAINE, 44 , 1 ,2007,7, -   
DC,,S,COCAINE HYDROCHLORIDE, 41 , 1 ,2007,7, -   
DC,,S,COCAINE, 76 , 8 ,2007,7, -   
DC,,S,COCAINE, 63 , 1 ,2007,7, -   
GA,,S,COCAINE HYDROCHLORIDE, 89 , 2 ,2007,7, -   
GA,,S,COCAINE HYDROCHLORIDE, 85 , 667 ,2007,7, -   
IN,,S,COCAINE HYDROCHLORIDE, 62 ," 1,987 ",2007,7, -   
IN,,S,COCAINE HYDROCHLORIDE, 64 , 1 ,2007,7, -   
KS,,S,COCAINE HYDROCHLORIDE, 78 , 1 ,2007,7, -   
KS,,S,COCAINE, 58 , 1 ,2007,7, -   
KS,,S,COCAINE, 71 , 2 ,2007,7, -   
KS,,S,COCAINE HYDROCHLORIDE, 61 , 3 ,2007,7, -   
LA,,S,COCAINE HYDROCHLORIDE, 44 , 45 ,2007,7, -   
LA,,S,COCAINE, 82 , 2 ,2007,7, -   
LA,,S,COCAINE HYDROCHLORIDE, 55 , 14 ,2007,7, -   
LA,,S,COCAINE, 77 , 3 ,2007,7, -   
MD,,S,COCAINE, -   , 0 ,2007,7, -   
MD,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
MD,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
MD,,S,COCAINE, -   , 0 ,2007,7, -   
MD,,S,COCAINE, 82 , 1 ,2007,7, -   
MO,,S,COCAINE HYDROCHLORIDE, 87 , 47 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 83 , 26 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 53 , 1 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 90 , 4 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 64 , 987 ,2007,7, -   
TX,,S,COCAINE HYDROCHLORIDE, 24 , 4 ,2007,7, -   
VA,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
WA,,S,COCAINE HYDROCHLORIDE, 79 , 501 ,2007,7, -   
MO,,X,COCAINE HYDROCHLORIDE, 50 , 6 ,2007,7, -   
MO,,X,COCAINE, 73 , 6 ,2007,7, -   
FL,,G,COCAINE, 86 , 0 ,2007,7, -   
AK,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
AZ,,S,COCAINE HYDROCHLORIDE, 74 , 2 ,2007,7, -   
AZ,,S,COCAINE HYDROCHLORIDE, 86 ," 1,000 ",2007,7, -   
CA,,S,COCAINE, 70 , 25 ,2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 79 ," 19,990 ",2007,7, -   
DC,,S,COCAINE, -   , 0 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 34 , 84 ,2007,7, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 58 , 27 ,2007,7, -   
FL,,S,COCAINE, 72 , 22 ,2007,7, -   
FL,,S,COCAINE, 67 , 17 ,2007,7, -   
FL,,S,COCAINE, 66 , 21 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 67 , 139 ,2007,7, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
FL,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
GA,,S,COCAINE HYDROCHLORIDE, 20 ," 1,993 ",2007,7, -   
IA,,S,COCAINE HYDROCHLORIDE, 86 ," 12,980 ",2007,7, -   
IN,,S,COCAINE HYDROCHLORIDE, 80 , 189 ,2007,7, -   
IN,,S,COCAINE HYDROCHLORIDE, 89 , 257 ,2007,7, -   
IN,,S,COCAINE, 57 , 375 ,2007,7, -   
MD,,S,COCAINE HYDROCHLORIDE, 84 , 499 ,2007,7, -   
MS,,S,COCAINE, 92 , 1 ,2007,7, -   
MS,,S,COCAINE, 73 , 38 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 82 , 21 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 83 , 31 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 60 , 6 ,2007,7, -   
PA,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
WA,,S,COCAINE HYDROCHLORIDE, 81 , 502 ,2007,7, -   
WA,,S,COCAINE HYDROCHLORIDE, 34 , 14 ,2007,7, -   
WA,,S,COCAINE HYDROCHLORIDE, 89 , 18 ,2007,7, -   
WA,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
WV,,S,COCAINE HYDROCHLORIDE, 50 , 29 ,2007,7, -   
WV,,S,COCAINE, 45 , 14 ,2007,7, -   
GA,,G,COCAINE HYDROCHLORIDE, 55 , 2 ,2007,7, -   
NY,,G,COCAINE HYDROCHLORIDE, 29 , 0 ,2007,7, -   
AL,,S,COCAINE HYDROCHLORIDE, 85 ," 25,010 ",2007,7, -   
AL,,S,COCAINE HYDROCHLORIDE, 89 , 41 ,2007,7, -   
AZ,,S,COCAINE HYDROCHLORIDE, 77 ," 14,930 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 91 ," 24,110 ",2007,7, -   
CA,,S,COCAINE HYDROCHLORIDE, 89 ," 24,730 ",2007,7, -   
DC,,S,COCAINE, 69 , 0 ,2007,7, -   
DC,,S,COCAINE, 80 , 2 ,2007,7, -   
DC,,S,COCAINE, 78 , 6 ,2007,7, -   
DC,,S,COCAINE, 61 , 0 ,2007,7, -   
DC,,S,COCAINE, 64 , 1 ,2007,7, -   
DC,,S,COCAINE, 89 , 24 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 82 ," 114,200 ",2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 84 ," 5,054 ",2007,7, -   
MD,,S,COCAINE, 43 , 45 ,2007,7, -   
RI,,S,COCAINE HYDROCHLORIDE, -   , 0 ,2007,7, -   
VA,,S,COCAINE, 67 , 5 ,2007,7, -   
VA,,S,COCAINE HYDROCHLORIDE, 85 , 5 ,2007,7, -   
VA,,S,COCAINE, -   , 0 ,2007,7, -   
,BV,G,"COCAINE, SALT UNDETERMINED", 5 , 22 ,2007,7, -   
,PR,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
,PR,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
AK,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE HYDROCHLORIDE, 85 , 25 ,2007,7, -   
DC,,S,COCAINE HYDROCHLORIDE, 85 , 15 ,2007,7, -   
DC,,S,COCAINE, 84 , 13 ,2007,7, -   
DC,,S,COCAINE HYDROCHLORIDE, 84 , 17 ,2007,7, -   
DC,,S,COCAINE, 68 , 0 ,2007,7, -   
DC,,S,COCAINE, 64 , 0 ,2007,7, -   
DC,,S,COCAINE, 85 , 0 ,2007,7, -   
DC,,S,COCAINE, 46 , 2 ,2007,7, -   
DC,,S,COCAINE, 59 , 3 ,2007,7, -   
DC,,S,COCAINE, 61 , 0 ,2007,7, -   
DC,,S,"COCAINE, SALT UNDETERMINED", -   , 0 ,2007,7, -   
DC,,S,COCAINE, 81 , 0 ,2007,7, -   
DC,,S,COCAINE, 40 , 26 ,2007,7, -   
DC,,S,COCAINE, 70 , 4 ,2007,7, -   
DC,,S,COCAINE, 69 , 0 ,2007,7, -   
DC,,S,COCAINE, 67 , 0 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 70 , 663 ,2007,7, -   
FL,,S,COCAINE HYDROCHLORIDE, 81 , 638 ,2007,7, -   
NY,,S,COCAINE, 67 , 132 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 82 , 39 ,2007,7, -   
NY,,S,COCAINE HYDROCHLORIDE, 43 , 117 ,2007,7, -   
